lat,long,elev,timediff,current_time,OBUID
408654943,-778336502,3346,0:49:15.640000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 907000),)",2a3c603c
408654967,-778336385,3346,0:49:15.730000,"(datetime.datetime(2026, 8, 21, 16, 44, 17),)",2a3c603c
408652973,-778345225,3392,0:49:15.760000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 23000),)",2a3c600d
408652995,-778345131,3392,0:49:15.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 95000),)",2a3c600d
408654992,-778336268,3346,0:49:15.840000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 104000),)",2a3c603c
408653017,-778345051,3391,0:49:15.930000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 194000),)",2a3c600d
408655023,-778336157,3346,0:49:15.940000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 205000),)",2a3c603c
408653040,-778344949,3390,0:49:16.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 293000),)",2a3c600d
408655048,-778336044,3345,0:49:16.040000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 303000),)",2a3c603c
408655072,-778335926,3347,0:49:16.120000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 391000),)",2a3c603c
408653062,-778344852,3391,0:49:16.130000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 400000),)",2a3c600d
408655092,-778335811,3347,0:49:16.220000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 492000),)",2a3c603c
408653083,-778344751,3391,0:49:16.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 17, 500000),)",2a3c600d
