lat,long,elev,timediff,current_time,OBUID
408655722,-778331662,3362,0:35:27.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 967000),)",2a3c600d
408656530,-778328153,3429,0:35:27.200000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 26000),)",2a3c603c
408655700,-778331764,3362,0:35:27.250000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 68000),)",2a3c600d
408656507,-778328254,3429,0:35:27.300000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 125000),)",2a3c603c
408655680,-778331864,3362,0:35:27.370000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 191000),)",2a3c600d
408656489,-778328351,3429,0:35:27.430000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 249000),)",2a3c603c
408655658,-778331966,3362,0:35:27.450000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 267000),)",2a3c600d
408656466,-778328454,3429,0:35:27.510000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 327000),)",2a3c603c
408655636,-778332068,3362,0:35:27.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 375000),)",2a3c600d
408656445,-778328551,3429,0:35:27.600000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 426000),)",2a3c603c
408655613,-778332169,3362,0:35:27.650000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 467000),)",2a3c600d
408656424,-778328650,3429,0:35:27.750000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 567000),)",2a3c603c
408655591,-778332270,3362,0:35:27.780000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 604000),)",2a3c600d
408656404,-778328749,3429,0:35:27.800000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 625000),)",2a3c603c
408655569,-778332371,3362,0:35:27.840000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 667000),)",2a3c600d
408656383,-778328850,3429,0:35:27.900000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 725000),)",2a3c603c
408655545,-778332472,3361,0:35:27.950000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 771000),)",2a3c600d
408656362,-778328947,3429,0:35:28.010000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 827000),)",2a3c603c
408655525,-778332574,3361,0:35:28.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 867000),)",2a3c600d
408656340,-778329048,3429,0:35:28.100000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 925000),)",2a3c603c
408655501,-778332673,3361,0:35:28.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 26, 970000),)",2a3c600d
408656320,-778329146,3429,0:35:28.200000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 25000),)",2a3c603c
408655479,-778332776,3361,0:35:28.240000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 67000),)",2a3c600d
408656298,-778329246,3429,0:35:28.300000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 125000),)",2a3c603c
408655461,-778332877,3361,0:35:28.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 167000),)",2a3c600d
408656277,-778329347,3430,0:35:28.400000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 225000),)",2a3c603c
408655441,-778332977,3361,0:35:28.440000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 267000),)",2a3c600d
408656254,-778329449,3429,0:35:28.500000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 326000),)",2a3c603c
408655416,-778333081,3361,0:35:28.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 374000),)",2a3c600d
408656236,-778329547,3430,0:35:28.600000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 425000),)",2a3c603c
408655396,-778333179,3361,0:35:28.650000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 469000),)",2a3c600d
408656211,-778329649,3429,0:35:28.710000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 531000),)",2a3c603c
408655372,-778333279,3361,0:35:28.740000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 567000),)",2a3c600d
408656192,-778329747,3429,0:35:28.800000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 627000),)",2a3c603c
408655350,-778333380,3361,0:35:28.850000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 668000),)",2a3c600d
408656170,-778329847,3429,0:35:28.910000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 727000),)",2a3c603c
408655326,-778333481,3361,0:35:28.960000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 779000),)",2a3c600d
408656149,-778329945,3429,0:35:29.010000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 831000),)",2a3c603c
408655303,-778333582,3361,0:35:29.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 868000),)",2a3c600d
408656128,-778330045,3429,0:35:29.100000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 925000),)",2a3c603c
408655282,-778333682,3361,0:35:29.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 27, 967000),)",2a3c600d
408656086,-778330243,3429,0:35:29.200000,"(datetime.datetime(2026, 8, 7, 15, 38, 28, 25000),)",2a3c603c
408655258,-778333783,3361,0:35:29.250000,"(datetime.datetime(2026, 8, 7, 15, 38, 28, 67000),)",2a3c600d
408656065,-778330343,3429,0:35:29.300000,"(datetime.datetime(2026, 8, 7, 15, 38, 28, 125000),)",2a3c603c
408655239,-778333881,3361,0:35:29.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 28, 168000),)",2a3c600d
