lat,long,elev,timediff
408658771,-778317570,3361,0:38:27.650000,2a3c600a
408658758,-778317734,3361,0:38:27.750000,2a3c600a
408658743,-778317894,3361,0:38:27.860000,2a3c600a
408658726,-778318051,3361,0:38:27.960000,2a3c600a
408658721,-778318212,3361,0:38:28.050000,2a3c600a
408658698,-778318373,3361,0:38:28.150000,2a3c600a
408658680,-778318532,3361,0:38:28.270000,2a3c600a
408658659,-778318689,3361,0:38:28.360000,2a3c600a
408658638,-778318846,3361,0:38:28.450000,2a3c600a
408658617,-778319003,3361,0:38:28.550000,2a3c600a
408658593,-778319160,3362,0:38:28.570000,2a3c600a
408658569,-778319316,3362,0:38:28.800000,2a3c600a
408658543,-778319473,3362,0:38:28.850000,2a3c600a
408658517,-778319631,3362,0:38:28.950000,2a3c600a
408658501,-778319795,3363,0:38:28.970000,2a3c600a
408658468,-778319949,3363,0:38:29.200000,2a3c600a
408658441,-778320106,3363,0:38:29.250000,2a3c600a
408658413,-778320263,3363,0:38:29.360000,2a3c600a
408658383,-778320419,3363,0:38:29.380000,2a3c600a
408658353,-778320578,3364,0:38:29.550000,2a3c600a
408658322,-778320735,3364,0:38:29.650000,2a3c600a
408658291,-778320892,3364,0:38:29.670000,2a3c600a
408658259,-778321046,3364,0:38:29.920000,2a3c600a
408658226,-778321205,3364,0:38:29.960000,2a3c600a
408658197,-778321360,3365,0:38:30.070000,2a3c600a
408658161,-778321514,3365,0:38:30.150000,2a3c600a
408658126,-778321673,3366,0:38:30.250000,2a3c600a
408658092,-778321828,3366,0:38:30.350000,2a3c600a
408658057,-778321988,3366,0:38:30.460000,2a3c600a
408658021,-778322143,3366,0:38:30.550000,2a3c600a
408657985,-778322302,3366,0:38:30.650000,2a3c600a
408657948,-778322456,3366,0:38:30.760000,2a3c600a
408657912,-778322613,3366,0:38:30.850000,2a3c600a
408657875,-778322773,3366,0:38:30.960000,2a3c600a
408657842,-778322928,3366,0:38:31.050000,2a3c600a
408657804,-778323090,3366,0:38:31.160000,2a3c600a
408657768,-778323247,3366,0:38:31.270000,2a3c600a
408657733,-778323406,3366,0:38:31.350000,2a3c600a
408657701,-778323567,3366,0:38:31.450000,2a3c600a
408657666,-778323728,3366,0:38:31.550000,2a3c600a
408657632,-778323888,3367,0:38:31.650000,2a3c600a
408657598,-778324051,3367,0:38:31.750000,2a3c600a
408657564,-778324213,3367,0:38:31.850000,2a3c600a
408657529,-778324376,3367,0:38:31.950000,2a3c600a
408657492,-778324540,3367,0:38:31.970000,2a3c600a
408657492,-778324540,3367,0:38:32.050000,2a3c600a
408657457,-778324703,3368,0:38:32.150000,2a3c600a
408657420,-778324867,3368,0:38:32.250000,2a3c600a
408657349,-778325199,3368,0:38:32.360000,2a3c600a
408657349,-778325199,3368,0:38:32.450000,2a3c600a
408657313,-778325364,3368,0:38:32.560000,2a3c600a
408657278,-778325531,3368,0:38:32.670000,2a3c600a
408657243,-778325698,3368,0:38:32.760000,2a3c600a
408657208,-778325868,3368,0:38:32.860000,2a3c600a
408657171,-778326035,3368,0:38:32.960000,2a3c600a
408657136,-778326202,3368,0:38:33.070000,2a3c600a
408657099,-778326373,3368,0:38:33.170000,2a3c600a
408657063,-778326543,3368,0:38:33.260000,2a3c600a
408657026,-778326717,3368,0:38:33.370000,2a3c600a
408656986,-778326889,3368,0:38:33.460000,2a3c600a
408656947,-778327063,3369,0:38:33.560000,2a3c600a
408656870,-778327411,3369,0:38:33.670000,2a3c600a
408656831,-778327585,3369,0:38:33.770000,2a3c600a
408656795,-778327759,3369,0:38:33.870000,2a3c600a
408656755,-778327936,3369,0:38:33.960000,2a3c600a
408656716,-778328113,3368,0:38:34.060000,2a3c600a
408656677,-778328292,3369,0:38:34.160000,2a3c600a
408656635,-778328470,3369,0:38:34.270000,2a3c600a
408656600,-778328649,3369,0:38:34.370000,2a3c600a
408656559,-778328828,3369,0:38:34.530000,2a3c600a
408656522,-778329009,3368,0:38:35,2a3c600a
408656482,-778329190,3369,0:38:35.100000,2a3c600a
408656441,-778329372,3369,0:38:35.210000,2a3c600a
408656441,-778329372,3369,0:38:35.280000,2a3c600a
408656365,-778329738,3368,0:38:35.350000,2a3c600a
408656365,-778329738,3368,0:38:35.390000,2a3c600a
408656324,-778329926,3369,0:38:35.520000,2a3c600a
408656284,-778330114,3369,0:38:35.680000,2a3c600a
408656244,-778330300,3369,0:38:35.880000,2a3c600a
408656206,-778330486,3369,0:38:35.890000,2a3c600a
408656167,-778330673,3368,0:38:36.090000,2a3c600a
408656127,-778330861,3368,0:38:36.300000,2a3c600a
408656089,-778331049,3368,0:38:36.510000,2a3c600a
408656049,-778331240,3368,0:38:36.610000,2a3c600a
408656009,-778331427,3368,0:38:36.640000,2a3c600a
408655967,-778331619,3368,0:38:36.700000,2a3c600a
408655927,-778331815,3368,0:38:36.720000,2a3c600a
408655886,-778332006,3368,0:38:36.810000,2a3c600a
408655845,-778332199,3368,0:38:36.910000,2a3c600a
408655805,-778332392,3368,0:38:37.020000,2a3c600a
408655763,-778332588,3368,0:38:37.130000,2a3c600a
408655721,-778332781,3368,0:38:37.220000,2a3c600a
408655679,-778332977,3368,0:38:37.320000,2a3c600a
408655634,-778333175,3368,0:38:37.520000,2a3c600a
408655591,-778333368,3368,0:38:37.630000,2a3c600a
408655549,-778333566,3368,0:38:37.730000,2a3c600a
408655505,-778333765,3368,0:38:37.830000,2a3c600a
408655461,-778333960,3368,0:38:37.950000,2a3c600a
408655416,-778334161,3367,0:38:38.040000,2a3c600a
408655372,-778334358,3367,0:38:38.190000,2a3c600a
408655327,-778334560,3367,0:38:38.240000,2a3c600a
408655284,-778334760,3367,0:38:38.370000,2a3c600a
408655241,-778334964,3367,0:38:38.460000,2a3c600a
408655196,-778335165,3367,0:38:38.470000,2a3c600a
408655152,-778335367,3367,0:38:38.490000,2a3c600a
408655107,-778335568,3367,0:38:38.520000,2a3c600a
408655062,-778335775,3367,0:38:38.540000,2a3c600a
408655015,-778335981,3367,0:38:38.570000,2a3c600a
408654971,-778336185,3367,0:38:38.580000,2a3c600a
408654926,-778336390,3367,0:38:38.580000,2a3c600a
408654880,-778336596,3367,0:38:38.590000,2a3c600a
408654832,-778336804,3366,0:38:38.660000,2a3c600a
408654788,-778337011,3366,0:38:38.760000,2a3c600a
408654739,-778337221,3367,0:38:38.860000,2a3c600a
408654694,-778337429,3366,0:38:38.970000,2a3c600a
408654648,-778337637,3366,0:38:39.060000,2a3c600a
408654600,-778337848,3366,0:38:39.160000,2a3c600a
408654554,-778338058,3366,0:38:39.260000,2a3c600a
408654508,-778338269,3366,0:38:39.360000,2a3c600a
408654462,-778338481,3366,0:38:39.460000,2a3c600a
408654413,-778338695,3366,0:38:39.570000,2a3c600a
408654367,-778338905,3366,0:38:39.660000,2a3c600a
408654320,-778339120,3366,0:38:39.760000,2a3c600a
408654272,-778339334,3366,0:38:39.860000,2a3c600a
408654225,-778339549,3366,0:38:39.960000,2a3c600a
408654179,-778339761,3366,0:38:40.060000,2a3c600a
408654133,-778339979,3366,0:38:40.170000,2a3c600a
408654085,-778340195,3366,0:38:40.260000,2a3c600a
408654037,-778340412,3366,0:38:40.360000,2a3c600a
408653991,-778340631,3366,0:38:40.460000,2a3c600a
408653945,-778340852,3366,0:38:40.560000,2a3c600a
408653899,-778341069,3366,0:38:40.660000,2a3c600a
408653852,-778341288,3366,0:38:40.760000,2a3c600a
408653807,-778341507,3365,0:38:40.860000,2a3c600a
408653761,-778341728,3365,0:38:40.960000,2a3c600a
408653712,-778341949,3365,0:38:41.060000,2a3c600a
408653665,-778342170,3365,0:38:41.160000,2a3c600a
408653619,-778342394,3366,0:38:41.260000,2a3c600a
408653573,-778342615,3365,0:38:41.360000,2a3c600a
408653526,-778342837,3365,0:38:41.460000,2a3c600a
408653479,-778343057,3365,0:38:41.560000,2a3c600a
408653431,-778343280,3365,0:38:41.660000,2a3c600a
408653382,-778343505,3365,0:38:41.770000,2a3c600a
408653334,-778343725,3365,0:38:41.860000,2a3c600a
408653287,-778343949,3365,0:38:41.960000,2a3c600a
408653233,-778344170,3365,0:38:42.060000,2a3c600a
408653183,-778344392,3365,0:38:42.160000,2a3c600a
408653135,-778344619,3365,0:38:42.260000,2a3c600a
408653087,-778344840,3365,0:38:42.370000,2a3c600a
408653037,-778345064,3365,0:38:42.460000,2a3c600a
408652989,-778345286,3364,0:38:42.560000,2a3c600a
408652938,-778345509,3364,0:38:42.660000,2a3c600a
408652890,-778345727,3364,0:38:42.770000,2a3c600a
408652838,-778345952,3364,0:38:42.860000,2a3c600a
408652790,-778346171,3364,0:38:42.960000,2a3c600a
408652741,-778346390,3363,0:38:43.060000,2a3c600a
408652691,-778346609,3364,0:38:43.160000,2a3c600a
408652643,-778346827,3363,0:38:43.270000,2a3c600a
408652594,-778347048,3363,0:38:43.360000,2a3c600a
408652544,-778347268,3363,0:38:43.460000,2a3c600a
408652494,-778347483,3363,0:38:43.560000,2a3c600a
408652444,-778347702,3362,0:38:43.660000,2a3c600a
408652392,-778347920,3362,0:38:43.760000,2a3c600a
408652342,-778348137,3362,0:38:43.860000,2a3c600a
408652291,-778348354,3363,0:38:43.970000,2a3c600a
408652239,-778348575,3362,0:38:44.060000,2a3c600a
408652189,-778348792,3362,0:38:44.170000,2a3c600a
408652139,-778349009,3362,0:38:44.270000,2a3c600a
408652091,-778349223,3362,0:38:44.360000,2a3c600a
408652043,-778349443,3361,0:38:44.460000,2a3c600a
408651998,-778349658,3361,0:38:44.580000,2a3c600a
408651951,-778349878,3361,0:38:44.670000,2a3c600a
408651907,-778350092,3361,0:38:44.760000,2a3c600a
408651860,-778350312,3360,0:38:44.860000,2a3c600a
408651815,-778350527,3360,0:38:44.960000,2a3c600a
408651763,-778350750,3360,0:38:45.060000,2a3c600a
408651718,-778350966,3360,0:38:45.160000,2a3c600a
408651669,-778351184,3360,0:38:45.260000,2a3c600a
408651622,-778351400,3360,0:38:45.360000,2a3c600a
408651576,-778351617,3359,0:38:45.460000,2a3c600a
408651529,-778351833,3359,0:38:45.560000,2a3c600a
408651482,-778352050,3359,0:38:45.670000,2a3c600a
408651436,-778352264,3359,0:38:45.760000,2a3c600a
408651389,-778352480,3359,0:38:45.860000,2a3c600a
408651342,-778352696,3359,0:38:45.960000,2a3c600a
408651293,-778352915,3359,0:38:46.060000,2a3c600a
408651247,-778353131,3359,0:38:46.160000,2a3c600a
408651201,-778353347,3358,0:38:46.260000,2a3c600a
408651153,-778353562,3358,0:38:46.360000,2a3c600a
408651104,-778353778,3358,0:38:46.460000,2a3c600a
408651059,-778353991,3358,0:38:46.560000,2a3c600a
408651012,-778354208,3358,0:38:46.660000,2a3c600a
408650966,-778354422,3358,0:38:46.760000,2a3c600a
408650921,-778354635,3357,0:38:46.860000,2a3c600a
408650878,-778354849,3357,0:38:46.960000,2a3c600a
408650831,-778355067,3357,0:38:47.070000,2a3c600a
408650787,-778355278,3357,0:38:47.160000,2a3c600a
408650742,-778355489,3356,0:38:47.260000,2a3c600a
408650696,-778355698,3356,0:38:47.360000,2a3c600a
408650651,-778355907,3356,0:38:47.460000,2a3c600a
408650603,-778356116,3356,0:38:47.560000,2a3c600a
408650559,-778356323,3355,0:38:47.660000,2a3c600a
408650514,-778356527,3355,0:38:47.760000,2a3c600a
408650470,-778356729,3355,0:38:47.860000,2a3c600a
408650424,-778356935,3355,0:38:47.960000,2a3c600a
408650382,-778357135,3354,0:38:48.060000,2a3c600a
408650338,-778357337,3355,0:38:48.170000,2a3c600a
408650293,-778357537,3354,0:38:48.290000,2a3c600a
408650249,-778357739,3354,0:38:48.380000,2a3c600a
408650205,-778357938,3354,0:38:48.480000,2a3c600a
408650158,-778358140,3353,0:38:48.570000,2a3c600a
408650114,-778358342,3353,0:38:48.690000,2a3c600a
408650066,-778358541,3353,0:38:48.760000,2a3c600a
408650021,-778358741,3353,0:38:48.870000,2a3c600a
408649827,-778359540,3352,0:38:49.410000,2a3c600a
408649774,-778359741,3352,0:38:49.420000,2a3c600a
408649723,-778359938,3351,0:38:49.460000,2a3c600a
408649615,-778360332,3350,0:38:49.800000,2a3c600a
408649503,-778360728,3350,0:38:49.960000,2a3c600a
408649394,-778361127,3350,0:38:50.130000,2a3c600a
408649214,-778361710,3349,0:38:50.470000,2a3c600a
408648636,-778363446,3347,0:38:51.340000,2a3c600a
408648565,-778363634,3347,0:38:51.410000,2a3c600a
408648425,-778364010,3347,0:38:51.650000,2a3c600a
408648201,-778364568,3346,0:38:51.980000,2a3c600a
408648045,-778364935,3346,0:38:52.120000,2a3c600a
408647876,-778365293,3345,0:38:52.390000,2a3c600a
408647791,-778365472,3345,0:38:52.470000,2a3c600a
408647529,-778365996,3345,0:38:52.800000,2a3c600a
408647437,-778366166,3344,0:38:52.870000,2a3c600a
408647345,-778366338,3344,0:38:52.990000,2a3c600a
408647251,-778366509,3344,0:38:53.090000,2a3c600a
408647164,-778366680,3343,0:38:53.190000,2a3c600a
408647061,-778366844,3343,0:38:53.210000,2a3c600a
408646964,-778367007,3343,0:38:53.270000,2a3c600a
408646864,-778367170,3343,0:38:53.360000,2a3c600a
408646661,-778367494,3343,0:38:53.680000,2a3c600a
408646560,-778367652,3343,0:38:53.700000,2a3c600a
408646457,-778367813,3343,0:38:53.770000,2a3c600a
408646353,-778367971,3343,0:38:53.860000,2a3c600a
408646247,-778368127,3343,0:38:53.960000,2a3c600a
408646036,-778368446,3343,0:38:54.290000,2a3c600a
408645928,-778368598,3343,0:38:54.310000,2a3c600a
408638861,-778373935,3334,0:38:59.620000,2a3c600a
408638274,-778374086,3333,0:39:00.030000,2a3c600a
408638125,-778374109,3333,0:39:00.100000,2a3c600a
408637977,-778374139,3332,0:39:00.200000,2a3c600a
408632983,-778374074,3325,0:39:03.510000,2a3c600a
408632690,-778374007,3325,0:39:04.300000,2a3c600a
408632395,-778373929,3325,0:39:04.310000,2a3c600a
408632244,-778373895,3325,0:39:04.330000,2a3c600a
408631816,-778373763,3324,0:39:04.340000,2a3c600a
408631669,-778373715,3324,0:39:04.400000,2a3c600a
408631527,-778373663,3324,0:39:04.530000,2a3c600a
408631384,-778373612,3324,0:39:04.640000,2a3c600a
408631243,-778373558,3324,0:39:04.710000,2a3c600a
408630402,-778373207,3323,0:39:20.740000,2a3c600a
408630266,-778373144,3323,0:39:20.840000,2a3c600a
408630131,-778373078,3322,0:39:20.850000,2a3c600a
408629995,-778373014,3322,0:39:20.940000,2a3c600a
408629861,-778372937,3322,0:39:21.040000,2a3c600a
408629724,-778372864,3322,0:39:21.150000,2a3c600a
408629593,-778372791,3322,0:39:21.260000,2a3c600a
408629453,-778372722,3322,0:39:21.360000,2a3c600a
408629190,-778372560,3322,0:39:21.520000,2a3c600a
408628930,-778372396,3321,0:39:21.550000,2a3c600a
408628796,-778372310,3322,0:39:21.670000,2a3c600a
408628670,-778372225,3321,0:39:21.760000,2a3c600a
408628147,-778371870,3322,0:39:21.860000,2a3c600a
408628024,-778371771,3321,0:39:21.960000,2a3c600a
408627647,-778371481,3321,0:39:22.070000,2a3c600a
408627274,-778371179,3322,0:39:22.170000,2a3c600a
408627029,-778370965,3321,0:39:22.190000,2a3c600a
408623910,-778367151,3322,0:39:22.270000,2a3c600a
408623819,-778366998,3322,0:39:22.340000,2a3c600a
408623720,-778366854,3323,0:39:22.350000,2a3c600a
408623635,-778366694,3323,0:39:22.360000,2a3c600a
408623547,-778366539,3323,0:39:22.370000,2a3c600a
408623459,-778366386,3323,0:39:22.380000,2a3c600a
408623371,-778366227,3323,0:39:22.390000,2a3c600a
408623285,-778366071,3323,0:39:22.420000,2a3c600a
408623201,-778365911,3323,0:39:22.440000,2a3c600a
408623120,-778365751,3323,0:39:22.490000,2a3c600a
408623038,-778365591,3323,0:39:22.500000,2a3c600a
408622961,-778365432,3323,0:39:22.510000,2a3c600a
408622876,-778365273,3323,0:39:22.520000,2a3c600a
408622803,-778365108,3323,0:39:22.520000,2a3c600a
408622725,-778364946,3324,0:39:22.530000,2a3c600a
408622650,-778364783,3324,0:39:22.540000,2a3c600a
408622577,-778364618,3324,0:39:22.570000,2a3c600a
408622506,-778364453,3324,0:39:22.570000,2a3c600a
408622435,-778364287,3324,0:39:22.580000,2a3c600a
408622366,-778364123,3324,0:39:22.590000,2a3c600a
408622366,-778364123,3324,0:39:22.620000,2a3c600a
408622298,-778363957,3324,0:39:22.630000,2a3c600a
408622231,-778363790,3324,0:39:22.640000,2a3c600a
408622160,-778363628,3324,0:39:22.650000,2a3c600a
408622037,-778363290,3324,0:39:22.670000,2a3c600a
408621976,-778363120,3324,0:39:22.680000,2a3c600a
408621917,-778362951,3324,0:39:22.690000,2a3c600a
408621859,-778362784,3324,0:39:22.700000,2a3c600a
408621859,-778362784,3324,0:39:22.710000,2a3c600a
408621802,-778362614,3324,0:39:22.730000,2a3c600a
408621692,-778362272,3324,0:39:22.740000,2a3c600a
408621692,-778362272,3324,0:39:22.740000,2a3c600a
408621640,-778362102,3324,0:39:22.750000,2a3c600a
408621582,-778361935,3324,0:39:22.760000,2a3c600a
408621538,-778361761,3324,0:39:22.800000,2a3c600a
408621444,-778361419,3325,0:39:22.810000,2a3c600a
408621399,-778361248,3325,0:39:22.820000,2a3c600a
408621353,-778361075,3325,0:39:22.860000,2a3c600a
408621312,-778360905,3325,0:39:22.870000,2a3c600a
408621267,-778360732,3325,0:39:22.910000,2a3c600a
408621228,-778360561,3325,0:39:22.920000,2a3c600a
408621228,-778360561,3325,0:39:22.920000,2a3c600a
408621188,-778360388,3325,0:39:22.940000,2a3c600a
408621144,-778360219,3326,0:39:22.970000,2a3c600a
408621113,-778360044,3325,0:39:22.980000,2a3c600a
408621076,-778359869,3326,0:39:22.990000,2a3c600a
408621043,-778359696,3326,0:39:23.020000,2a3c600a
408621011,-778359521,3326,0:39:23.030000,2a3c600a
408620980,-778359347,3326,0:39:23.040000,2a3c600a
408620949,-778359171,3326,0:39:23.040000,2a3c600a
408620921,-778358999,3326,0:39:23.050000,2a3c600a
408620895,-778358825,3326,0:39:23.080000,2a3c600a
408620868,-778358652,3326,0:39:23.100000,2a3c600a
408620834,-778358477,3326,0:39:23.110000,2a3c600a
408620815,-778358300,3326,0:39:23.130000,2a3c600a
408620793,-778358127,3326,0:39:23.140000,2a3c600a
408620772,-778357951,3326,0:39:23.140000,2a3c600a
408620753,-778357777,3326,0:39:23.150000,2a3c600a
408620739,-778357600,3326,0:39:23.160000,2a3c600a
408620723,-778357421,3326,0:39:23.200000,2a3c600a
408620710,-778357245,3325,0:39:23.200000,2a3c600a
408620696,-778357069,3326,0:39:23.210000,2a3c600a
408620686,-778356891,3326,0:39:23.220000,2a3c600a
408620668,-778356714,3326,0:39:23.220000,2a3c600a
408620666,-778356537,3326,0:39:23.260000,2a3c600a
408620661,-778356361,3326,0:39:23.270000,2a3c600a
408620657,-778356186,3326,0:39:23.280000,2a3c600a
408620655,-778356007,3325,0:39:23.290000,2a3c600a
408620655,-778355833,3325,0:39:23.320000,2a3c600a
408620656,-778355656,3325,0:39:23.320000,2a3c600a
408620658,-778355480,3325,0:39:23.330000,2a3c600a
408620661,-778355307,3326,0:39:23.340000,2a3c600a
408620663,-778355132,3326,0:39:23.380000,2a3c600a
408620662,-778354958,3325,0:39:23.390000,2a3c600a
408620677,-778354784,3325,0:39:23.400000,2a3c600a
408620684,-778354615,3325,0:39:23.490000,2a3c600a
408620696,-778354443,3326,0:39:23.500000,2a3c600a
408620707,-778354272,3326,0:39:23.510000,2a3c600a
408620721,-778354099,3326,0:39:23.540000,2a3c600a
408620734,-778353933,3325,0:39:23.550000,2a3c600a
408620749,-778353762,3325,0:39:23.560000,2a3c600a
408620765,-778353593,3325,0:39:23.570000,2a3c600a
408620781,-778353423,3325,0:39:23.600000,2a3c600a
408620793,-778353252,3325,0:39:23.600000,2a3c600a
408620818,-778353086,3325,0:39:23.610000,2a3c600a
408620837,-778352919,3325,0:39:23.620000,2a3c600a
408620858,-778352754,3325,0:39:23.650000,2a3c600a
408620879,-778352590,3325,0:39:23.660000,2a3c600a
408620902,-778352424,3325,0:39:23.670000,2a3c600a
408620927,-778352262,3325,0:39:23.670000,2a3c600a
408620953,-778352101,3325,0:39:23.680000,2a3c600a
408620982,-778351938,3325,0:39:23.730000,2a3c600a
408621010,-778351777,3325,0:39:23.740000,2a3c600a
408621033,-778351612,3325,0:39:23.740000,2a3c600a
408621070,-778351456,3324,0:39:23.780000,2a3c600a
408621101,-778351297,3325,0:39:23.780000,2a3c600a
408621134,-778351142,3325,0:39:23.800000,2a3c600a
408621170,-778350983,3325,0:39:23.840000,2a3c600a
408621207,-778350827,3325,0:39:23.850000,2a3c600a
408621244,-778350671,3325,0:39:23.860000,2a3c600a
408621282,-778350518,3324,0:39:23.890000,2a3c600a
408621324,-778350366,3324,0:39:23.900000,2a3c600a
408621365,-778350216,3324,0:39:23.910000,2a3c600a
408621404,-778350058,3324,0:39:23.920000,2a3c600a
408621452,-778349910,3324,0:39:23.950000,2a3c600a
408621500,-778349762,3324,0:39:23.960000,2a3c600a
408621543,-778349617,3324,0:39:23.970000,2a3c600a
408621590,-778349471,3324,0:39:23.980000,2a3c600a
408621637,-778349325,3324,0:39:24.010000,2a3c600a
408621686,-778349180,3324,0:39:24.010000,2a3c600a
408621738,-778349039,3324,0:39:24.020000,2a3c600a
408621789,-778348896,3324,0:39:24.030000,2a3c600a
408621839,-778348755,3324,0:39:24.030000,2a3c600a
408621890,-778348609,3324,0:39:24.070000,2a3c600a
408621946,-778348474,3323,0:39:24.080000,2a3c600a
408621999,-778348333,3324,0:39:24.090000,2a3c600a
408622053,-778348195,3323,0:39:24.120000,2a3c600a
408622107,-778348058,3323,0:39:24.130000,2a3c600a
408622162,-778347922,3323,0:39:24.130000,2a3c600a
408622222,-778347786,3323,0:39:24.140000,2a3c600a
408622276,-778347653,3322,0:39:24.150000,2a3c600a
408622334,-778347519,3323,0:39:24.180000,2a3c600a
408622395,-778347382,3323,0:39:24.190000,2a3c600a
408622448,-778347247,3323,0:39:24.200000,2a3c600a
408622513,-778347117,3323,0:39:24.210000,2a3c600a
408622578,-778346989,3323,0:39:24.240000,2a3c600a
408622645,-778346859,3324,0:39:24.250000,2a3c600a
408622705,-778346731,3323,0:39:24.260000,2a3c600a
408622772,-778346605,3324,0:39:24.270000,2a3c600a
408622840,-778346476,3324,0:39:24.290000,2a3c600a
408622907,-778346349,3324,0:39:24.310000,2a3c600a
408622969,-778346220,3325,0:39:24.320000,2a3c600a
408623036,-778346096,3325,0:39:24.350000,2a3c600a
408623098,-778345965,3325,0:39:24.360000,2a3c600a
408623170,-778345844,3325,0:39:24.370000,2a3c600a
408623241,-778345718,3325,0:39:24.380000,2a3c600a
408623307,-778345597,3326,0:39:24.410000,2a3c600a
408623377,-778345470,3326,0:39:24.420000,2a3c600a
408623446,-778345345,3326,0:39:24.530000,2a3c600a
408623518,-778345223,3326,0:39:24.630000,2a3c600a
408623586,-778345098,3326,0:39:24.720000,2a3c600a
408623658,-778344975,3326,0:39:24.830000,2a3c600a
408623728,-778344854,3326,0:39:24.930000,2a3c600a
408623800,-778344726,3326,0:39:25.030000,2a3c600a
408623876,-778344604,3326,0:39:25.130000,2a3c600a
408623950,-778344481,3326,0:39:25.220000,2a3c600a
408624021,-778344358,3326,0:39:25.320000,2a3c600a
408624090,-778344233,3326,0:39:25.420000,2a3c600a
408624161,-778344110,3326,0:39:25.530000,2a3c600a
408624234,-778343986,3326,0:39:25.630000,2a3c600a
408624305,-778343859,3326,0:39:25.730000,2a3c600a
408624376,-778343735,3326,0:39:25.830000,2a3c600a
408624449,-778343608,3326,0:39:25.930000,2a3c600a
408624522,-778343481,3326,0:39:26.030000,2a3c600a
408624595,-778343352,3326,0:39:26.130000,2a3c600a
408624668,-778343225,3326,0:39:26.230000,2a3c600a
408624740,-778343103,3327,0:39:26.330000,2a3c600a
408624811,-778342977,3327,0:39:26.430000,2a3c600a
408624884,-778342850,3327,0:39:26.520000,2a3c600a
408624956,-778342727,3328,0:39:26.630000,2a3c600a
408625027,-778342597,3327,0:39:26.730000,2a3c600a
408625100,-778342469,3328,0:39:26.820000,2a3c600a
408625170,-778342342,3328,0:39:26.920000,2a3c600a
408625244,-778342214,3328,0:39:27.030000,2a3c600a
408625313,-778342086,3328,0:39:27.130000,2a3c600a
408625385,-778341960,3328,0:39:27.220000,2a3c600a
408625460,-778341830,3328,0:39:27.320000,2a3c600a
408625531,-778341701,3328,0:39:27.420000,2a3c600a
408625605,-778341575,3327,0:39:27.530000,2a3c600a
408625684,-778341448,3328,0:39:27.630000,2a3c600a
408625758,-778341322,3328,0:39:27.730000,2a3c600a
408625834,-778341198,3328,0:39:27.830000,2a3c600a
408625913,-778341071,3328,0:39:27.930000,2a3c600a
408625987,-778340949,3328,0:39:28.020000,2a3c600a
408626063,-778340825,3328,0:39:28.130000,2a3c600a
408626141,-778340695,3328,0:39:28.230000,2a3c600a
408626219,-778340571,3328,0:39:28.320000,2a3c600a
408626303,-778340450,3329,0:39:28.430000,2a3c600a
408626386,-778340328,3329,0:39:28.530000,2a3c600a
408626465,-778340202,3329,0:39:28.620000,2a3c600a
408626543,-778340080,3329,0:39:28.730000,2a3c600a
408626627,-778339960,3329,0:39:28.830000,2a3c600a
408626708,-778339838,3329,0:39:28.940000,2a3c600a
408626794,-778339711,3329,0:39:29.030000,2a3c600a
408626873,-778339593,3329,0:39:29.130000,2a3c600a
408626957,-778339474,3329,0:39:29.230000,2a3c600a
408627042,-778339353,3329,0:39:29.350000,2a3c600a
408627122,-778339233,3330,0:39:29.430000,2a3c600a
408627206,-778339112,3329,0:39:29.520000,2a3c600a
408627290,-778338993,3330,0:39:29.630000,2a3c600a
408627378,-778338872,3330,0:39:29.730000,2a3c600a
408627457,-778338748,3330,0:39:29.830000,2a3c600a
408627542,-778338628,3330,0:39:29.930000,2a3c600a
408627627,-778338503,3330,0:39:30.020000,2a3c600a
408627713,-778338381,3330,0:39:30.130000,2a3c600a
408627793,-778338259,3330,0:39:30.220000,2a3c600a
408627880,-778338136,3330,0:39:30.320000,2a3c600a
408627962,-778338010,3330,0:39:30.430000,2a3c600a
408628043,-778337886,3330,0:39:30.520000,2a3c600a
408628124,-778337758,3331,0:39:30.630000,2a3c600a
408628207,-778337635,3331,0:39:30.730000,2a3c600a
408628207,-778337635,3331,0:39:30.830000,2a3c600a
408628369,-778337380,3331,0:39:30.940000,2a3c600a
408628369,-778337380,3331,0:39:31.020000,2a3c600a
408628531,-778337122,3330,0:39:31.130000,2a3c600a
408628531,-778337122,3330,0:39:31.230000,2a3c600a
408628611,-778336988,3330,0:39:31.330000,2a3c600a
408628692,-778336864,3331,0:39:31.430000,2a3c600a
408628775,-778336737,3331,0:39:31.530000,2a3c600a
408628856,-778336607,3331,0:39:31.620000,2a3c600a
408628932,-778336476,3330,0:39:31.740000,2a3c600a
408629012,-778336346,3331,0:39:31.830000,2a3c600a
408629093,-778336218,3331,0:39:31.920000,2a3c600a
408629251,-778335958,3331,0:39:32.030000,2a3c600a
408629328,-778335825,3331,0:39:32.130000,2a3c600a
408629410,-778335691,3331,0:39:32.240000,2a3c600a
408629488,-778335560,3330,0:39:32.330000,2a3c600a
408629566,-778335430,3331,0:39:32.420000,2a3c600a
408629646,-778335298,3331,0:39:32.530000,2a3c600a
408629724,-778335167,3331,0:39:32.630000,2a3c600a
408629803,-778335036,3331,0:39:32.730000,2a3c600a
408629881,-778334909,3331,0:39:32.830000,2a3c600a
408629956,-778334776,3331,0:39:32.930000,2a3c600a
408630034,-778334647,3331,0:39:33.030000,2a3c600a
408630112,-778334512,3330,0:39:33.130000,2a3c600a
408630189,-778334385,3330,0:39:33.230000,2a3c600a
